,peakTime,peakTotal,adc_b4_ch11,adc_b2_ch13,adc_b1_ch6,adc_b1_ch9,adc_b3_ch12,adc_b1_ch7,adc_b2_ch0,adc_b4_ch5,adc_b1_ch2,adc_b3_ch2,adc_b4_ch8,adc_b4_ch10,adc_b3_ch10,adc_b3_ch5,adc_b3_ch6,adc_b1_ch3,adc_b4_ch0,adc_b4_ch6,adc_b4_ch3,adc_b1_ch11,adc_b2_ch10,adc_b2_ch9,adc_b2_ch4,adc_b1_ch15,adc_b1_ch14,adc_b2_ch1,adc_b1_ch1,adc_b1_ch10,adc_b2_ch14,adc_b3_ch7,adc_b3_ch11,adc_b3_ch15,adc_b4_ch7,adc_b2_ch2,adc_b1_ch12,adc_b3_ch8,adc_b2_ch11,adc_b1_ch4,adc_b2_ch12,adc_b3_ch0,adc_b3_ch1,adc_b3_ch4,adc_b3_ch9,adc_b3_ch3,adc_b2_ch3,adc_b2_ch6,adc_b3_ch14,adc_b2_ch5,adc_b4_ch2,adc_b2_ch8,adc_b1_ch13,adc_b2_ch7,adc_b4_ch9,adc_b3_ch13,adc_b1_ch5,adc_b4_ch1,adc_b4_ch4,adc_b1_ch8
0,720,34.30382480801949,3.503956785233588,-0.07633643796038157,-0.21749589753482618,-0.11536880095410953,-0.08759142058792242,-0.06816012406900693,0.12428866171468143,0.07267516597521313,1.016243708310346,-0.05101250395794152,1.4631062943420037,1.8686850092063774,2.829476114970235,2.194996177503733,0.05788538571054245,0.16222070655898374,1.3105254241968725,1.9160934514615928,1.6160555166673904,2.3271785194601318,0.16302960799687904,-0.019353425787812167,-0.02332751541739533,0.09637623084992816,-0.24688612175193617,-0.16710086245104644,-0.014534632238589681,-0.12492225091613425,0.12440613957356764,0.007278061170476759,0.8860024466900045,-0.019096881959331947,-0.07422097096434568,-0.14232541220627237,0.08016763944182945,1.7449735283062344,-0.07186672444491934,0.14710505283124806,0.059986902114028906,0.1075718074785467,0.209041586844765,0.7870120493664424,-0.07616643467890039,0.08317165184011514,1.8103634533946804,0.0026002446944955247,1.521425349921516,-0.16997644924819452,1.0729079290755286,1.0939401112303453,0.022900755379347264,-0.08275868305907146,-0.1435533900553391,-0.13970367228032401,2.085451676006363,2.143849542472921,1.0880589375157486,0.6345757950365924
1,2176,32.93670325550888,0.046226342813108,-0.09111123240432639,0.09321252751492552,-0.04457430945954231,0.10681880559502735,-0.09699709963666373,0.015219019801797726,0.08963270470276287,0.07328680588776529,-0.04897200379962387,0.30558549185624134,0.5608411503040579,1.5479943894303407,2.74317657002021,1.3337757624137485,-0.12874659250712994,2.0279663498520946,2.0728647338539052,0.8875253498290807,0.23635406838266967,1.1723746810363809,0.007257534670429567,-0.07516643856716274,0.1521729960788339,-0.05431494678542596,0.0,-0.009689754825726449,0.033142637998158066,0.041468713191189215,0.007278061170476755,-0.004815230688532632,1.3964594932761487,0.7329320882729137,0.04657922581296186,1.3377974831855288,0.09004744846210694,-0.061600049524216584,0.8009052876367949,0.039121892683062334,0.02561233511393968,4.646117849549777,1.37035644378502,3.2418338760206975,0.1708390686445608,-0.219667532001865,-0.0416039151119284,1.355451675384623,0.09271442686265156,1.630423596609001,-0.10355258334462007,0.03562339725676241,0.10282139410369484,0.48025134127604335,-0.10293954799602825,0.014532764292727268,1.9851202886253476,0.921397831112899,-0.05065941220880361
2,588,14.865736762606508,-0.09938663704818222,1.0169983508915348,0.15276497564946126,0.07341650969806969,0.9357327370124393,-0.10486172933693376,0.07863160230928826,-0.06783015491019895,0.04885787059184354,0.2693460208979313,0.1481626627181776,-0.04006008216457556,0.026651266389044602,0.18651780990187164,0.016883237498908212,-0.09784741030541878,1.269870438409743,0.030483304909616243,0.9943131593004942,0.023375677092791508,-0.031167425058226887,1.1757206166095893,-0.08553422319711622,-0.19782489490248406,0.23701067688185876,0.060763949982198695,0.07751803860581163,0.1580648889142923,-0.024881227914713526,0.0,0.05296753757385895,0.05729064587799583,0.9880666759628519,-0.031052817208641243,-0.032568103523243214,1.285001426702499,-0.012833343650878454,0.008172502935069346,-0.15648757073224934,-0.02048986809115174,0.044955179966616125,0.7291804930232215,0.14995266827408513,-0.1843263635375525,0.42923540735996624,-0.22102079903211963,-0.025147526444983734,-0.048932614177510554,0.032212016346378436,1.35945955570373,2.328243463566972,1.6852677277483645,0.09135215730794304,0.014705649713718315,0.07508594884575755,-0.02812923485906363,-0.08809229909864924,0.15197823662641083
3,624,83.5816560388163,2.0131572295108544,0.014774794443944821,-0.010356947501658385,0.7997155520682594,-0.09400054892362406,1.1193989606717678,0.36271997194284566,3.0935395650115725,-0.07817259294694966,0.836605064910241,0.006945124814914571,-0.09425901685782485,0.2776173582192146,1.7582715494408143,-0.0048237821425452035,0.018024522950998195,1.688377645041956,1.3086047321913834,2.7527524219297694,0.1376567651019944,-0.09829726364517712,0.11128219827991999,0.06479865393720924,0.07355028143810305,0.06912811409054213,0.010127324997033118,0.6419462572043776,1.9860088461973182,0.024881227914713522,0.23532397784541523,0.5200449143615246,-0.01670977171441545,1.380046178868303,-0.012938673836933857,-0.007515716197671511,1.3969523085743076,1.106234222705723,0.8771819816974422,-0.06259502829289974,15.792565831255212,18.582223639200773,1.000737366287042,3.077600001244319,-0.1101462416260984,0.7145507075462965,2.751058886776265,0.0377212896674756,0.11846843432449923,1.8707747955012095,0.03186233333680617,3.432568778526606,0.2909093101470391,1.6077979686197978,0.029411299427436637,1.3103709137275754,5.161714596638176,3.414171808309811,0.2612959156033028
4,1614,44.228421556504564,-0.050848977094418824,1.5316536906889464,-0.09321252751492552,0.4326330035779107,6.120717560595067,0.04456623496819683,1.377321292062694,-0.03149257192259236,0.0048857870591843535,0.08570100664934178,0.02083537444474372,1.6636716475406088,0.022209388657537157,-0.15922252064793918,0.05547349463926984,0.10299727400570398,0.5046001177108396,2.382052540794298,1.5187599569267696,0.07012703127837451,0.014384965411489332,0.07257534670429562,0.13996509250437195,2.541289034516526,0.7455960876908473,0.017722818744807953,0.564428218598566,0.07903244445714616,0.8459617491002599,-0.029112244681907033,-0.019260922754130518,0.05251642538816284,4.03344589084366,1.0092165592808406,1.5883213564412462,1.2947362859956995,2.019968290648269,0.8608369758273037,0.03651376650419152,-0.11013304098994063,1.4228314459434006,0.5883732254049445,0.15233286935780077,-0.00224788248216527,0.1439201071736357,2.418227565880838,-0.012573763222491872,0.8447314447486032,1.1125534876556862,0.07965583334201545,1.239185318860235,-0.07523516641733768,3.993394305175796,0.044116949141154965,-0.10415147743121206,0.04420308334995714,0.007142618845836425,0.9705276865265532
5,1390,48.013236336869966,-0.06471687993835122,-0.09357369814498388,-0.0983910012657547,-0.005244036407004979,6.304445906218515,-0.05505240790189025,0.5301291897626208,-0.08236518810524157,0.15390229236430714,-0.0897820069659771,0.14121753790326302,1.0816222184435405,2.367520830893462,9.455543119049759,0.014471346427635612,3.6873024094042024,2.2838536133357903,1.8943196622404381,2.6957989235450155,0.03895946182131918,-0.08391229823368777,1.1684630819391595,-0.09590200782706969,0.040579465621022374,-0.09134786504821639,0.1696326937003047,-0.0508712128350639,0.5812708818138492,1.888208740638815,2.7122907961976725,0.0,0.038193763918663894,1.598070281076068,-0.05951789964989572,-0.00250523873255717,1.6500586501975274,-0.06160004952421658,0.6783177436107548,0.08867629008160795,0.06403083778484919,0.9103423943239767,4.186501796150566,-0.21897849970183858,0.0,-0.09089690979387516,-0.08060758552936127,0.5758783555901275,-0.030904808954217187,-0.11150313350669461,0.06637986111834619,0.12722641877415145,0.820063313948981,0.005220123274739603,0.17401685494566682,1.2788832577599998,-0.04219385228859544,0.03571309422918212,0.01599770911856956
6,552,47.577817260218,-0.030047122828520217,4.146792307267179,-0.07249863251160873,1.751508159939663,3.2942919645506437,-0.03932314850135015,0.6265163151740065,3.001484354776302,1.7466688736584064,2.3608586831735336,0.19909357802755112,1.4185982037102638,-0.1576866594685139,1.8083129130730238,-0.014471346427635612,0.005149863700285198,1.595110324706777,1.920448209305824,1.741827825600389,0.06493243636886528,-0.04075740199921977,0.06773699025734259,-0.17625233870920917,-0.05833298183021967,0.13331850574604556,0.11393240621662257,0.07509559989938003,0.010197734768664016,-0.08017284550296583,2.1906964123135046,-0.002407615344266316,0.8641339086597704,5.209384399560012,0.8927684947484356,0.1077252654999583,0.6619704319376509,0.03336669349228397,-0.08444919699571649,0.13301443512241196,1.5982097111098361,0.7529992644408202,0.07291804930232217,1.6637605575172305,1.177890420654604,1.9063101915104377,-0.044204159806423914,2.029405384110188,-0.025754007461847656,1.761749509405775,0.013275972223669235,0.05343509588514363,0.0075235166417337695,0.20619486935221434,1.1176293782425921,0.06781956669939392,-0.12457232580442465,0.11666277448199491,-0.1919725094228347
7,558,76.37660017138515,0.06933951421966204,2.216219166591723,3.3038662530290273,1.8537668698762597,0.8994143431101302,0.9332693910987104,-0.04312055610509355,1.5988536514546887,2.5015229743023895,2.2323071731995214,-0.0902866225938895,1.4398064825032748,0.9394571402138221,0.4867659916951283,-0.09888753392217665,1.2514168791693034,5.24927610604404,1.077802566447146,3.4528058395757024,1.2830649426487784,-0.14624714835014155,0.3144931690519478,0.002591946157488365,1.0271677235321288,1.0788923520559608,0.045572962486649035,-0.014534632238589681,1.7489115128258796,0.8487263299796726,2.08880355592683,-0.028891384131195793,0.05729064587799584,3.2077375888653146,0.054342430115122166,0.0025052387325571746,-0.10464973740190806,1.3167010585801295,1.2640137872907242,1.8908914796813463,1.109014110433588,10.025005132555393,0.9353625634642706,-0.026182211920872004,-0.0022478824821652783,-0.1363453646908128,0.0,1.0813436371343006,0.18027805223293356,1.2785692642100983,1.4683225279378178,3.3002533030014893,1.0156747466340588,1.336351558333338,1.2646858753797756,-0.0629753119351515,5.503283877069663,1.9380305801702833,0.9571962622610787
8,2368,99.65683445675081,-0.03698107425048641,0.120660821292216,-16.097285654452556,18.723831991211277,0.023500137230906014,12.984503635145824,0.02536503300299621,0.06783015491019893,0.02442893529592177,0.0040810003166353226,0.02315041604971525,-0.021208278793010592,0.09772131009316354,0.0750620454483142,-0.026530801783998623,0.05149863700285198,-0.016740288265288516,0.04354757844230895,0.154249058125375,15.786373929998527,0.11987471176241113,0.007257534670429559,0.03887919236232554,11.851740177939844,10.749421741079304,-0.027850143741841072,0.12112193532158066,-13.598679314013468,0.23775395562948481,-0.007278061170476759,-0.021668538098396844,-0.07638752783732779,-0.04870751219535185,0.025877347673867703,36.87711414324155,0.034072007526202625,0.08213339936562208,-0.11986337638101695,-0.12519005658579946,-0.05122467022787934,-0.026973107979969674,0.06788921831595511,-0.01666140758600946,-0.040461884678974935,-0.21966753200186495,-0.13781296880826283,-0.03269178437847885,0.0,0.17097147137693175,0.1035525833446201,-19.297703199663292,0.17053304387929874,-0.06003141765950544,-0.08578295666335686,-0.17681529889484843,-0.04420308334995714,-0.04285571307501856,41.2500929622316
9,2518,50.88144160893132,0.13174507701735785,0.896337529599319,0.007767710626243789,1.6020531223400216,0.021363761119005467,-0.02097234586738675,-0.05326656930629203,0.6177389107893115,0.38597717767556394,0.15303751187382456,0.05787604012428814,1.2866355801093095,-0.017767510926029736,3.3095538220393075,1.0371131606472188,1.5114849960337058,0.15544553389196483,-0.07620826227404061,2.4110314316212462,1.4830568466648832,1.2035421060946077,-0.03144931690519478,0.09590200782706969,0.1876800284972285,-0.02468861217519362,0.022786481243324514,2.8681674284150307,0.7367863370359754,0.01382290439706307,0.16739540692096547,0.7174693725913621,1.1123933741310856,1.4426701231194694,9.4135496495834e-18,5.271022293300286,4.088640903144315,2.4640019809686637,1.1713920873599386,-0.13823068748015357,0.05890837076206128,7.52549712641154,0.2137253169205995,0.7926069608773072,0.02922247226814857,0.027774055770350744,1.6225526893652076,0.032691784378478854,0.03605561044658672,0.20813918254582991,-0.16993244446296626,0.6030532249894778,0.09028219970080524,-0.11745277368164107,2.4313340860014288,0.04602042026030302,1.0468093829694394,0.07618793435558854,0.058658266768088406
