,12,12,12,34,34,34,567,567,567,bottom,bottom,bottom,all,all,all,upper,upper,upper,lower,lower,lower,middle,middle,middle
,mean,meanErr,max,mean,meanErr,max,mean,meanErr,max,mean,meanErr,max,mean,meanErr,max,mean,max,meanErr,mean,max,meanErr,mean,max,meanErr
250106,,,,,,,,,,5.926636005921128,0.1421235214685368,275.7379696184028,16.23081878666294,0.229740853560254,639.5894152253404,2.307326541872428,100.42996025974745,0.092612300796765,1.7612075877099482,115.51240016031602,0.1241860200857708,5.8026659417998765,187.64761450208096,0.1570446596574723
250106,,,,,,,,,,5.926636005921128,0.1421235214685368,275.7379696184028,16.23081878666294,0.229740853560254,639.5894152253404,2.307326541872428,100.42996025974745,0.092612300796765,1.7612075877099482,115.51240016031602,0.1241860200857708,5.8026659417998765,187.64761450208096,0.1570446596574723
250111,,,,,,,,,,6.00480983386444,0.1649539659603312,248.07521782878896,16.57312703945499,0.2324870721585437,596.0938795860854,2.418247564784584,91.0888658158518,0.1329950829249918,2.237441842818559,111.46548780046598,0.0674122042325541,5.684443268449233,163.071319394127,0.1871913296497959
250108,,,,,,,,,,5.858950418968307,0.1269085384947842,290.0621348838942,16.817785486911283,0.3225735106088295,732.9979178529451,2.441506406653958,100.24976749605032,0.0939291337447043,2.0896247329376854,118.37993631054891,0.1697433457532419,5.835361287565251,213.48737229034293,0.1714030448888285
250112,,,,,,,,,,6.2316918260537335,0.2005250488069272,291.5343774922839,16.311568738895733,0.1941877617067124,2369.49679562447,2.408326818008684,104.52519501455497,0.1503811992778117,2.1012684886930595,139.28560853476475,0.0933135209608967,5.813310645964166,2175.567140738357,0.1133940019475162
250113,,,,,,,,,,5.87201330124336,0.1383861507651087,281.4869537846822,15.95618675953954,0.2350242637529335,677.7882923282378,2.2629334453364973,86.67974507949491,0.0721577929557459,1.9571317801641872,115.67506497879182,0.0953504554377906,5.753484275002424,178.94801238936307,0.1484775278084485
250114,,,,,,,,,,5.798155646682193,0.0863804037252397,285.74620762856006,16.409680273204753,0.1966455915595564,653.5755315282805,2.2379152950672667,94.82240178377192,0.0776398936615662,2.080937480228924,125.460996114839,0.1045188252685213,5.672062779070878,181.9935625941892,0.0984383137954042
250116,,,,,,,,,,5.394523061718334,0.1306185169028706,262.9434272705432,15.771266952119465,0.2389307811140733,710.8181789812292,2.5964183408524533,88.44396653458398,0.1042537560445198,2.0335212965749454,113.8094196253325,0.1236058636894744,5.736656713427271,202.5831946907777,0.0972669544982381
250117,,,,,,,,,,5.400484746849106,0.1300564035370648,240.5731781082284,15.74970309621108,0.2439758552556353,1115.342309639496,2.4559155551202,90.06749890758229,0.149978313316423,1.8503217398899303,110.0093970731791,0.1778532005947286,5.864593386517389,791.6196295142728,0.2381235665341111
250117,,,,,,,,,,5.400484746849106,0.1300564035370648,240.5731781082284,15.74970309621108,0.2439758552556353,1115.342309639496,2.4559155551202,90.06749890758229,0.149978313316423,1.8503217398899303,110.0093970731791,0.1778532005947286,5.864593386517389,791.6196295142728,0.2381235665341111
250119,,,,,,,,,,4.853092636658268,0.0990266645417809,313.6875447890694,15.648772952047976,0.2847357007029669,4962.213431040227,2.2067066163850293,91.74861739807756,0.0983201118926865,1.989068337823263,106.8784384240506,0.1585089234335389,5.662136317099613,4930.661519043866,0.0794185910613361
250120,,,,,,,,,,5.549735286228636,0.1029051157546659,302.2125584153642,15.969221249397838,0.194289361209171,845.9602698157637,2.4717341095111003,97.39855084099008,0.135312403509673,1.9988093296299,120.3571359207598,0.1064376539185829,5.55992328165793,214.1280023708013,0.1232892426805773
250123,,,,,,,,,,5.502765245087121,0.1189358731876117,272.2286576717766,16.02232088777071,0.2527100367767191,631.318046654773,2.641096553147501,93.9992159417541,0.0472962953829016,2.038825583561494,109.20282957467718,0.1418575943690571,5.841535130567263,192.86039039338337,0.1438784825934533
250124,,,,,,,,,,5.6302991767925805,0.0900693396975871,279.6242913380702,16.37159118935243,0.2922918326172624,730.4741751312205,2.4651304140761208,99.46723325536487,0.0985861933961438,2.051473992610458,131.7822320455974,0.158169955921615,5.616775762308376,208.9485324756385,0.1164781462209822
250125,,,,,,,,,,4.52856614508246,0.1239617299637956,302.1125177642525,15.818742338089669,0.2351831849676938,5107.690820053239,2.4889579418621404,89.61906342828095,0.1019547774922584,2.0355673529345424,130.8849042318547,0.0973098506550744,5.499070311390147,4987.478227237901,0.110790708399815
250126,,,,,,,,,,5.795288653505013,0.1169967070746633,286.4855479902304,16.2872392542349,0.2644623594972253,816.6129954716698,2.3898548856830906,100.9767450547869,0.0491554171497105,2.0939169131205184,124.35490448975024,0.1496209513163852,5.839042622038769,233.93164151237613,0.0819049544646015
250127,,,,,,,,,,4.938372307161493,0.1821269747328043,320.8588376741912,15.790658744214651,0.3087377336733924,4609.163053540279,2.562817668076446,91.5456790447839,0.118697857908659,1.8858725093357345,121.34301458881102,0.1628091435234418,5.629691147916696,4555.393627020772,0.0931090602196407
250127,,,,,,,,,,4.938372307161493,0.1821269747328043,320.8588376741912,15.790658744214651,0.3087377336733924,4609.163053540279,2.562817668076446,91.5456790447839,0.118697857908659,1.8858725093357345,121.34301458881102,0.1628091435234418,5.629691147916696,4555.393627020772,0.0931090602196407
250129,,,,,,,,,,5.241186497839748,0.1665710555357843,281.0496959034672,16.120601905683355,0.2183408997799901,4082.935329966635,2.42107199778914,91.68976668184632,0.0503207091817444,1.999397082513928,116.86115403219364,0.1125381488124092,5.607956827860586,4013.3380064205294,0.142887304859664
250130,,,,,,,,,,5.683123202232843,0.1239557004319155,290.2513819417827,15.806818889965063,0.2734607684887922,706.3034075664924,2.628833690306484,96.7771086751353,0.0648490424901372,2.1116441734239104,131.26469486395584,0.1013179076629774,5.675893424626474,190.46181371819588,0.1215248826923788
250201,,,,,,,,,,5.331264806933594,0.1017599028754281,282.72261370525604,15.751178787338784,0.2790186541918529,4655.602190161286,2.401041175919845,95.49292126437513,0.0693277371005448,2.0305415989803284,121.21750853916744,0.1112299125328711,5.987950753278106,4332.951120351298,0.1292712112785284
250203,,,,,,,,,,5.635805992114451,0.1038464437853834,276.0342185375717,16.11214091391141,0.2618894293202684,704.7627711068242,2.465226578848007,97.9609069620518,0.0855357866502333,2.038665937784586,118.0602880505829,0.1370052304189318,5.82174297943962,226.8133759688465,0.1453448975683661
250204,,,,,,,,,,5.571327969630377,0.1109274251458427,297.9581958743094,16.071887257186518,0.2311486444371009,1564.686972864343,2.151871576031083,91.77028984418304,0.1547786861483235,2.0083113733137297,121.88454409164297,0.1209918667577998,5.613616698685074,1544.7732396635577,0.1754996484365946
250205,,,,,,,,,,5.794569366517161,0.1290575474288829,247.6532361292741,15.879191224764828,0.1655620145955487,702.6256711361768,2.41163336589094,91.78265840716,0.08810577685504,1.972094287491236,107.85114464896164,0.0564826771321523,5.556376362303238,199.63734468567955,0.1123880291855254
250206,,,,,,,,,,5.107251830680423,0.137953779559515,279.3343837278469,15.847458817782938,0.2682999559248668,3963.170775661772,2.3098982580402883,96.78051864645728,0.071798873304748,2.113698111714068,118.468279239671,0.0713201712849673,5.792801237269489,3782.714204846072,0.1761406742852719
250107,,,,,,,,,,6.088375323514627,0.1370188942593989,266.1749987103739,16.335854443975126,0.2097112377114867,622.1315297257656,2.1950945255270105,94.36282379094766,0.1667548425941708,1.907473996705448,123.0727784266531,0.1007842799183314,5.621841186436001,169.98050637746346,0.1327371924478839
250208,,,,,,,,,,5.526000160213004,0.1000989746591366,266.1818705602871,15.577429200582422,0.2165843785287088,657.7451603060731,2.327528549119137,91.70809855537408,0.0684273233841972,1.9410059845230048,121.67196849259943,0.0786919681272022,5.750156541081428,192.7461022319985,0.0992393420179621
250210,,,,,,,,,,5.541447963471581,0.0928679297456354,267.4350172659128,16.16752191971073,0.2860619518970368,661.7687858051484,2.261460743933207,90.70300310883206,0.0549686390280886,2.0353344371533937,108.8831446943567,0.1189954835862496,6.039849207298156,190.2307112387868,0.1246886127275217
250210,,,,,,,,,,5.541447963471581,0.0928679297456354,267.4350172659128,16.16752191971073,0.2860619518970368,661.7687858051484,2.261460743933207,90.70300310883206,0.0549686390280886,2.0353344371533937,108.8831446943567,0.1189954835862496,6.039849207298156,190.2307112387868,0.1246886127275217
250211,,,,,,,,,,5.63851070151015,0.1332764137480901,271.840066084565,15.96178520306017,0.3350243781061294,3440.671265263574,2.5064272161297843,95.50478688363684,0.0522936508709976,2.120182560606705,106.62339371556185,0.139682239340956,5.612293166887591,3408.690377707894,0.0950707947204179
250212,,,,,,,,,,5.5553023862472894,0.1621309757385587,265.1944647915338,16.319712576621605,0.2880182271866973,839.3408959789048,2.348278563937635,99.23672009619348,0.084052342215169,2.167813189179088,127.3139848845101,0.2253165748332758,5.813223160238167,249.1877912402792,0.1227383579731933
250213,,,,,,,,,,4.497147962130554,0.1773849464587939,324.24754626893207,15.61517437045542,0.2230793892723513,4854.77311519554,2.392623819029569,88.10161210317942,0.1412030703010299,1.953443944581425,118.82290756624636,0.2693555213170265,5.374201049936393,4841.788238988464,0.1329640717724257
250214,,,,,,,,,,5.677098093956662,0.112193663462072,292.43327131267125,16.373088628039877,0.2689850589261694,729.0833057259607,2.3321820783096974,98.22586785889268,0.0759448847963861,2.386098149255205,117.91659518006908,0.1423929856420488,5.842382763675511,200.2744283361355,0.3220545970786539
250215,,,,,,,,,,4.469018964696849,0.0981834024669048,308.5550319267504,15.563919730783152,0.2365960206108776,4843.213011181751,2.50360070597583,95.4725645257339,0.1173810820228753,2.026961089276114,145.4116967300548,0.156825762202462,5.920079827540631,4787.802717753444,0.1963508337703502
250216,,,,,,,,,,4.833674659134632,0.1638778289125227,320.3533518972973,15.940434307372026,0.3600317555697458,4246.121360213368,2.538465230674729,94.1295991028471,0.1297921258996409,1.9424560638291344,122.93682698379396,0.2086979491332568,5.687061699534381,4132.688002662293,0.1107624380076764
250217,,,,,,,,,,5.742778521393232,0.230760345385196,257.5348507248889,16.016334964512755,0.2546504610966632,645.3114132127521,2.3103587400780325,84.27515514691156,0.2321185302723643,1.9700758199473687,106.6623033482102,0.2064361217282867,5.959380345876786,171.6354637022139,0.1964127388096344
250219,,,,,,,,,,5.530092650359467,0.139523297936419,269.5996354453053,16.15086704285101,0.2507380982946739,692.7804479126844,2.1876264865898927,93.80442567626396,0.1495549856048082,1.973677793262118,116.06788943945232,0.2989091784995257,5.846324138536538,215.11119187871995,0.0815365885459177
250220,,,,,,,,,,5.589740852512858,0.1530303519207381,250.62415315560065,16.086259356584197,0.232629638275213,763.9571053588828,2.350236373291698,91.49366947698256,0.0731566286028725,2.1392327330945133,123.20235935017564,0.1028557058778633,5.7382642500097285,208.79580906366584,0.1492597513876142
250221,,,,,,,,,,5.691725868141335,0.1365056604791686,277.7513724686039,15.726119341144848,0.2584321843299037,649.0911548424459,2.201205990291631,91.80146323413838,0.1608086280268993,2.066372927863944,116.44618926037718,0.1128511278530935,5.675727617430599,177.2058097455676,0.188267947478836
250222,,,,,,,,,,5.248499448782395,0.1133369695857938,298.56493579760274,15.673293205212287,0.3476526040796828,3603.221907070076,2.335737877992907,91.22539120721991,0.133395448087159,2.114303198146432,117.80953245511644,0.1379074975246509,5.6960100031210406,3536.195063466212,0.1096641201621378
250223,,,,,,,,,,4.426510670526637,0.1380307387745575,323.2612098708568,15.394815770865437,0.1980335190720565,5030.672858769681,2.159375329611788,96.87341066809176,0.1177435497371773,1.847076145321252,133.82766757590656,0.1080633799311646,5.727877639146011,4951.088138137208,0.1334743275889583
250224,,,,,,,,,,5.594636394367634,0.1286339571708762,281.55646652400844,15.932289705990684,0.238522179990803,808.905431757477,2.4024637465162453,90.29160644597624,0.0667846000673766,1.982943198061469,110.78388821478926,0.1681184480926912,5.653773126627658,252.0420279319336,0.1348868979171201
250225,,,,,,,,,,5.591042388104849,0.1070888175846206,289.5737811319661,16.59862679900611,0.3517310047496795,686.2712275155384,2.245499862989125,87.04695405183307,0.2056180298958269,2.2623743948231505,116.94960607414282,0.1060244203871252,5.764527055478412,181.24752093108708,0.129745885628929
250227,,,,,,,,,,5.43025038568599,0.1617084571358864,289.4700500372932,15.896701572398111,0.2233735144066338,724.373023965836,2.296011464500367,91.96729469885622,0.0907399947531467,2.0658624611057355,117.23184444285272,0.1869130846357249,5.540942412679665,201.9040687690881,0.1019373721406375
250228,,,,,,,,,,5.385762331561529,0.2983746458549397,342.894269879588,15.794160569513606,0.38533751677300915,705.2796394857273,2.573439349311575,89.17429033250664,0.12255455507653631,2.055971518932803,111.50199447308428,0.05628454229646996,5.612078126066591,195.31161523915557,0.22583804160100543
